id,hash_a,hash_b,hash_c,hash_d,vector_abc,vector_abd,vector_acd,vector_bcd,error_x,error_y,error_z,affine_matrix
6960,453025,302550,255045,504530,[-35  15  45],[-10  10  30],[-15  35  25],[ 15  45 -25],-4.54036808150704e-12,-1.3429257705865894e-12,-7.460698725481052e-13,"[[1.0, 2.9133255570604033e-15, 1.1322433488584286e-14, -5.105564292167446e-12], [-2.8969448900034887e-15, 1.0, 3.962768988089005e-15, -1.3575866628755682e-12], [-1.1268763699945339e-14, -3.9968028886505635e-15, 1.0, -3.155658572818542e-14], [0.0, 0.0, 0.0, 1.0]]"
6961,453035,30350,35045,4530,[-57  -7  25],[-60 -12  10],[-87  35   5],[-57  89 -25],-3.694822225952521e-13,2.1316282072803006e-14,-1.0658141036401503e-13,"[[1.0, 1.5145483796994115e-16, -3.334006190431627e-15, -2.2677481487183055e-13], [-1.5145483796993987e-16, 1.0000000000000002, 6.308384578521122e-17, 2.1586941909484062e-14], [3.334006190431627e-15, -3.885780586188048e-16, 1.0, -2.8604670923278915e-13], [0.0, 0.0, 0.0, 1.0]]"
6962,453035,30355,35545,54530,[-25 -20 -20],[-55  20 -35],[-50 -10   5],[-20 -20  65],-1.9895196601282805e-13,-2.1316282072803006e-14,-4.973799150320701e-14,"[[1.0, 8.119417719811005e-16, -2.354842757265606e-15, -1.1928702172637132e-13], [-8.119417719811077e-16, 0.9999999999999999, -3.2479389213020298e-15, 1.803741164328881e-13], [2.3548427572656035e-15, 3.0253577421035516e-15, 0.9999999999999999, -2.88441496326075e-13], [0.0, 0.0, 0.0, 1.0]]"
6963,453035,303510,351045,104530,[-25 -15 -15],[-50  20 -30],[-45  -5   5],[-15 -15  55],-5.755396159656812e-13,-1.4210854715202004e-13,-1.5631940186722204e-13,"[[1.0, 4.942109006170725e-15, 6.0501314198587924e-15, -1.0316975043352266e-12], [-4.937450518691191e-15, 0.9999999999999998, 8.54275407958918e-16, 1.0713727773417547e-13], [-6.106226635438361e-15, -8.881784197001252e-16, 1.0, 2.2267436063206845e-13], [0.0, 0.0, 0.0, 1.0]]"
6964,453035,303515,351545,154530,[-25 -10 -10],[-45  20 -25],[-40   0   5],[-10 -10  45],3.623767952376511e-13,2.1316282072803006e-13,6.181721801112872e-13,"[[0.9999999999999999, -1.7326364966541878e-15, -1.539395885210734e-15, 5.022838104670703e-13], [1.7268202626548511e-15, 1.0, 1.3288346026682558e-15, 5.719368524378889e-14], [1.5543122344752192e-15, -1.4988010832439613e-15, 0.9999999999999998, 5.927720595891037e-13], [0.0, 0.0, 0.0, 1.0]]"
6965,453035,303520,352045,204530,[-25  -5  -5],[-40  20 -20],[-35   5   5],[-5 -5 35],-1.6342482922482304e-13,4.121147867408581e-13,-4.902744876744691e-13,"[[1.0, 2.937873309473256e-15, -5.819132252738857e-15, -4.855926246393187e-15], [-2.9378733094732894e-15, 1.0, -5.6271255568346566e-15, 8.400568155485818e-13], [5.819132252738841e-15, 5.717648576819556e-15, 1.0, -1.02521229823845e-12], [0.0, 0.0, 0.0, 1.0]]"
6966,453035,303525,352545,254530,[-25   0   0],[-35  20 -15],[-30  10   5],[ 0  0 25],4.405364961712621e-13,1.4210854715202004e-14,-9.521272659185342e-13,"[[0.9999999999999999, -2.1225430973496126e-15, -6.175821183049174e-15, 8.094482797334105e-13], [2.116438357045524e-15, 1.0, -1.1235154037309193e-14, 4.130209512880479e-13], [6.175778204803306e-15, 1.1235126327543976e-14, 1.0, -1.715492577772544e-12], [0.0, 0.0, 0.0, 1.0]]"
6967,453035,303540,354045,404530,[-25  15  15],[-20  20   0],[-15  25   5],[15 15 -5],1.1581846592889633e-12,3.836930773104541e-12,-1.5774048733874224e-12,"[[0.9999999999999999, 2.2287441796006122e-14, -2.3653172595208218e-14, 1.4281143402475118e-12], [-2.210086598752989e-14, 1.0000000000000002, -3.1525350289460206e-14, 6.521854702431768e-12], [2.382469221906547e-14, 3.142625049079584e-14, 1.0, -4.086233487449576e-12], [0.0, 0.0, 0.0, 1.0]]"
6968,453035,303550,355045,504530,[-25  25  25],[-10  20  10],[-5 35  5],[ 25  25 -25],-3.6290939746663753e-06,-1.181498852531604e-06,3.0688800478628764e-07,"[[1.0000000000000002, -1.5328742217145995e-09, 1.548024596421578e-08, -4.281872933713708e-06], [1.5328738368428996e-09, 1.0000000000000004, 4.910167916791027e-09, -1.4931067050455177e-06], [-1.5480245987853358e-08, -4.910167841765123e-09, 1.0, 1.3627555127228601e-06], [0.0, 0.0, 0.0, 1.0]]"
6969,453040,30400,40045,4530,[-20 -20 -35],[-60  25 -50],[-50 -15  -5],[-20 -35  75],1.2079226507921703e-13,7.105427357601002e-15,-3.623767952376511e-13,"[[1.0, 4.475630157287385e-16, -1.0584375203104193e-17, 1.0647128922467235e-13], [-4.475630157287384e-16, 1.0000000000000002, 2.7005481129083306e-15, -1.0396219045678186e-13], [1.0584375203105397e-17, -2.4147350785597155e-15, 1.0, -2.77303232373378e-13], [0.0, 0.0, 0.0, 1.0]]"
6970,453040,30405,40545,54530,[-20 -15 -30],[-55  25 -45],[-45 -10  -5],[-15 -30  65],3.694822225952521e-13,2.7000623958883807e-13,5.044853423896711e-13,"[[1.0, -1.5616296729362335e-15, -1.6070017294216077e-15, 5.022720276300729e-13], [1.649182656593175e-15, 1.0, 1.354717761875118e-15, 1.0910617872154462e-13], [1.6653345369377348e-15, -1.2212453270876722e-15, 1.0000000000000002, 4.313029837333092e-13], [0.0, 0.0, 0.0, 1.0]]"
6971,453040,304010,401045,104530,[-20 -10 -25],[-50  25 -40],[-40  -5  -5],[-10 -25  55],-2.984279490192421e-13,4.973799150320701e-14,-3.197442310920451e-13,"[[1.0, -3.504148997191688e-16, -1.8924976639183667e-15, -1.9660914171743426e-13], [3.5041489971917386e-16, 0.9999999999999999, 2.759652460204498e-15, -9.600679437838324e-14], [1.892497663918366e-15, -2.6645352591003757e-15, 1.0, -3.3954096530119043e-13], [0.0, 0.0, 0.0, 1.0]]"
6972,453040,304015,401545,154530,[-20  -5 -20],[-45  25 -35],[-35   0  -5],[ -5 -20  45],-8.810729923425242e-13,-4.973799150320701e-14,-2.7711166694643907e-13,"[[1.0000000000000002, 1.3512895714772896e-14, 6.87486278544041e-15, -1.7058507186060638e-12], [-1.343145208850084e-14, 0.9999999999999999, -8.315002729707621e-15, 1.1696849887777798e-12], [-6.772360450213455e-15, 8.215650382226158e-15, 1.0, -1.602986936258747e-13], [0.0, 0.0, 0.0, 1.0]]"
6973,453040,304020,402045,204530,[-20   0 -15],[-40  25 -30],[-30   5  -5],[  0 -15  35],-1.7834622667578515e-12,-1.1439738045737613e-12,-4.725109192804666e-12,"[[0.9999999999999996, 5.0758164190164864e-15, -6.979249424377726e-16, -1.8991579221034237e-12], [-5.0757509810275e-15, 1.0000000000000002, -1.554779459450688e-14, -8.305582294368889e-14], [7.216449660063518e-16, 1.5792922525292852e-14, 0.9999999999999999, -5.31273114528274e-12], [0.0, 0.0, 0.0, 1.0]]"
6974,453040,304025,402545,254530,[-20   5 -10],[-35  25 -25],[-25  10  -5],[  5 -10  25],-1.6342482922482304e-13,-2.2239987629291136e-12,2.4229507289419416e-12,"[[0.9999999999999998, -4.903195432741429e-15, 9.727679449537014e-15, -4.5062679593997257e-13], [4.852212525424997e-15, 0.9999999999999994, 3.758735979178366e-14, -4.33617975646161e-12], [-9.658940314238862e-15, -3.7386760354252146e-14, 0.9999999999999998, 4.330556940747679e-12], [0.0, 0.0, 0.0, 1.0]]"
6975,453040,304035,403545,354530,[-20  15   0],[-25  25 -15],[-15  20  -5],[15  0  5],7.624123554705875e-12,-1.4210854715202004e-12,-5.044853423896711e-13,"[[1.0, -5.833569187239664e-14, -8.116761463197072e-14, 1.3635622035742911e-11], [5.8362896966764e-14, 0.9999999999999997, -4.871534243938082e-16, -4.8870799223243774e-12], [8.115730310009894e-14, 4.787836793695988e-16, 0.9999999999999998, -5.379133311136278e-12], [0.0, 0.0, 0.0, 1.0]]"
6976,453040,304050,405045,504530,[-20  30  15],[-10  25   0],[ 0 35 -5],[ 30  15 -25],2.4940050025179517e-12,3.133493464702042e-12,-7.58859641791787e-12,"[[1.0, 2.6172790261034553e-14, -9.834849779481875e-14, 6.385191130393634e-12], [-2.615981243638543e-14, 0.9999999999999997, -4.374114287764699e-14, 6.857731177373228e-12], [9.842127113302013e-14, 4.390932062392494e-14, 1.0000000000000002, -1.5056718335348126e-11], [0.0, 0.0, 0.0, 1.0]]"
6977,453050,30500,50045,4530,[-10 -10 -55],[-60  35 -70],[-40 -15 -25],[-10 -55  75],2.2737367544323206e-13,-7.815970093361102e-14,2.2737367544323206e-13,"[[1.0, 2.3503058756223944e-16, 8.254941731556532e-16, 1.7953322810903198e-13], [-2.350305875622365e-16, 0.9999999999999999, -3.910051153717802e-15, 1.5745096651057493e-13], [-8.254941731556542e-16, 3.635980405647388e-15, 0.9999999999999999, 1.7557876805153853e-13], [0.0, 0.0, 0.0, 1.0]]"
6978,453050,30505,50545,54530,[-10  -5 -50],[-55  35 -65],[-35 -10 -25],[ -5 -50  65],-4.405364961712621e-13,1.8118839761882555e-13,7.105427357601002e-14,"[[1.0, 3.0217231594730756e-15, 7.656369157860129e-15, -9.652013042238036e-13], [-3.010237311339301e-15, 0.9999999999999999, 7.583392653266708e-15, -3.026811181476252e-14], [-7.716050021144838e-15, -7.605027718682322e-15, 1.0, 8.267259975050038e-13], [0.0, 0.0, 0.0, 1.0]]"
6979,453050,305010,501045,104530,[-10   0 -45],[-50  35 -60],[-30  -5 -25],[  0 -45  55],-3.694822225952521e-13,1.8829382497642655e-13,-5.400124791776761e-13,"[[1.0, 3.2041071893221705e-15, -5.736746857782448e-15, -1.5646108092957446e-13], [-3.2041071893222143e-15, 0.9999999999999999, -7.143334081194407e-15, 7.979115277928231e-13], [5.736746857782426e-15, 7.549516567451064e-15, 1.0, -1.1648349993376027e-12], [0.0, 0.0, 0.0, 1.0]]"
6980,453050,305015,501545,154530,[-10   5 -40],[-45  35 -55],[-25   0 -25],[  5 -40  45],6.110667527536862e-13,2.1316282072803006e-14,1.4281908988778014e-12,"[[0.9999999999999999, -6.022199565395615e-15, 1.6891236393254112e-15, 7.098299155395063e-13], [6.00639231754778e-15, 1.0, 1.7334636368077663e-14, -1.334754783524399e-12], [-1.7208456881689926e-15, -1.7305601396344628e-14, 0.9999999999999998, 2.0996919398939813e-12], [0.0, 0.0, 0.0, 1.0]]"
6981,453050,305020,502045,204530,[-10  10 -35],[-40  35 -50],[-20   5 -25],[ 10 -35  35],-1.1368683772161603e-13,-4.796163466380676e-13,1.0444978215673473e-12,"[[0.9999999999999998, -4.3334799735277735e-17, 2.1634335681009324e-15, -2.0643898244794601e-13], [2.4066225776248857e-16, 0.9999999999999997, 1.248270363229222e-14, -1.1730242603225696e-12], [-2.1649348980190553e-15, -1.2418885364517962e-14, 1.0, 1.5810484319511017e-12], [0.0, 0.0, 0.0, 1.0]]"
6982,453050,305025,502545,254530,[-10  15 -30],[-35  35 -45],[-15  10 -25],[ 15 -30  25],-8.398615136684384e-12,-1.1308287639621994e-11,-1.227107304657693e-11,"[[1.0000000000000002, 1.0229118770295653e-14, 4.791939746996034e-14, -1.1360147838844004e-11], [-1.0367313100482258e-14, 0.9999999999999998, 2.8486087817367875e-14, -1.2173218770101534e-11], [-4.807265696626928e-14, -2.8976820942716586e-14, 0.9999999999999999, -8.126536538110529e-12], [0.0, 0.0, 0.0, 1.0]]"
6983,453050,305035,503545,354530,[-10  25 -20],[-25  35 -35],[ -5  20 -25],[ 25 -20   5],1.8403056856186595e-11,1.7543300145916874e-11,3.034017481695628e-11,"[[1.0000000000000002, -6.301470832031268e-14, -7.345367091671745e-14, 2.4410184733405672e-11], [6.302441726265829e-14, 1.0000000000000002, 5.650548682975372e-14, 1.0195837493449423e-11], [7.338574192772285e-14, -5.6343818499726694e-14, 1.0, 2.7192805764838015e-11], [0.0, 0.0, 0.0, 1.0]]"
6984,453050,305040,504045,404530,[-10  30 -15],[-20  35 -30],[  0  25 -25],[ 30 -15  -5],3.566924533515703e-12,2.0961010704922955e-12,3.289812866569264e-12,"[[0.9999999999999999, -1.8407108316467507e-14, -1.4551127871239672e-14, 4.958864224470007e-12], [1.8330633194974857e-14, 1.0000000000000002, 1.787558418078277e-15, 7.592411699688634e-13], [1.4432899320127035e-14, -1.8596235662471372e-15, 1.0, 2.3806738121083154e-12], [0.0, 0.0, 0.0, 1.0]]"
6985,45350,3505,545,54535,[-87  49 -50],[-82  89 -60],[-85  44 -20],[ -1 -50  70],1.4210854715202004e-14,3.552713678800501e-15,-1.4210854715202004e-14,"[[1.0, -7.943116733984732e-17, 6.288789558462803e-16, -1.077367891549025e-14], [7.943116733984714e-17, 1.0, 3.8944145871632935e-16, -1.6933616033407915e-14], [-6.288789558462803e-16, -3.885780586188048e-16, 1.0, 4.0926466360347945e-14], [0.0, 0.0, 0.0, 1.0]]"
6986,45350,35010,1045,104535,[-87  54 -45],[-77  89 -55],[-80  49 -20],[  4 -45  60],2.2737367544323206e-13,-1.4210854715202004e-14,-4.050093593832571e-13,"[[1.0, -3.29278006186725e-16, -3.859657157561228e-15, 3.7706652587496543e-13], [3.2927800618673115e-16, 1.0, 1.481564963112672e-15, -9.083097853955861e-14], [3.859657157561228e-15, -1.5994150448506161e-15, 1.0, -6.800782228771232e-13], [0.0, 0.0, 0.0, 1.0]]"
6987,45350,35015,1545,154535,[-87  59 -40],[-72  89 -50],[-75  54 -20],[  9 -40  50],-9.805489753489383e-13,-2.1316282072803006e-14,-3.552713678800501e-14,"[[0.9999999999999999, -2.2914239659880965e-15, 1.4411014143795367e-14, -1.4388142227716175e-12], [2.3170197351123602e-15, 1.0, 1.106554626951416e-15, -2.381224372718512e-13], [-1.4488410471358293e-14, -1.0269562977782698e-15, 1.0, 1.0891040267629886e-12], [0.0, 0.0, 0.0, 1.0]]"
6988,45350,35020,2045,204535,[-87  64 -35],[-67  89 -45],[-70  59 -20],[ 14 -35  40],2.0037305148434825e-12,-5.755396159656812e-13,2.3234747459355276e-12,"[[1.0000000000000002, 5.770209072559708e-15, -1.2658177309597774e-14, 2.34446741262775e-12], [-5.765501699374038e-15, 1.0000000000000002, -5.669607674164208e-15, 6.182186908333778e-14], [1.2545520178264269e-14, 5.384581669432009e-15, 1.0000000000000002, 1.2737013728367128e-12], [0.0, 0.0, 0.0, 1.0]]"
6989,45350,35025,2545,254535,[-87  69 -30],[-62  89 -40],[-65  64 -20],[ 19 -30  30],-1.6342482922482304e-12,-1.1155520951433573e-12,-4.519051799434237e-12,"[[0.9999999999999999, -1.1978215079671008e-14, -1.3234873080102354e-14, -9.54228896608623e-13], [1.2015021897563225e-14, 1.0000000000000002, 3.2115123149072175e-14, -3.1649539477801183e-12], [1.3095861201017911e-14, -3.176929205817025e-14, 0.9999999999999999, -5.00504697768972e-12], [0.0, 0.0, 0.0, 1.0]]"
6990,45350,35030,3045,304535,[-87  74 -25],[-57  89 -35],[-60  69 -20],[ 24 -25  20],1.918778025356005e-09,-1.8174617366639723e-10,3.926430736100883e-09,"[[1.0, 6.80374157256202e-12, 5.2944863430311846e-12, 1.6239820132800843e-09], [-6.803751995536886e-12, 0.9999999999999998, -1.4408510771875625e-11, 8.448617858362062e-10], [-5.2942095152275215e-12, 1.4408446658009666e-11, 1.0000000000000002, 4.100985410180084e-09], [0.0, 0.0, 0.0, 1.0]]"
6991,45350,35040,4045,404535,[-87  84 -15],[-47  89 -25],[-50  79 -20],[ 34 -15   0],-2.3163693185779266e-12,-1.9895196601282805e-13,1.3287149158713873e-12,"[[1.0, -8.636791303382544e-15, 3.157489311314362e-14, -3.293006904735353e-12], [8.636791303382604e-15, 1.0000000000000004, -2.148934915136772e-15, -7.90625050522037e-13], [-3.1574893113143594e-14, 1.9984014443252818e-15, 1.0000000000000002, 3.713559407708546e-12], [0.0, 0.0, 0.0, 1.0]]"
6992,45350,35050,5045,504535,[-87  94  -5],[-37  89 -15],[-40  89 -20],[ 44  -5 -20],7.105427357601002e-13,-4.618527782440651e-14,5.968558980384842e-13,"[[1.0, 1.0386655869071724e-15, 1.6157140375673571e-15, 6.350754336742028e-13], [-1.0459561497646434e-15, 0.9999999999999997, 1.9744747808692308e-16, 3.540564685160318e-14], [-1.609823385706477e-15, 4.0245584642661925e-16, 0.9999999999999996, 7.227725613848726e-13], [0.0, 0.0, 0.0, 1.0]]"
6993,45355,3550,5045,4535,[-82 -65  85],[-87 -20  75],[-85 -25  70],[ -1  35 -20],1.2079226507921703e-12,-6.394884621840902e-14,5.009326287108706e-13,"[[0.9999999999999999, -4.368437061011491e-15, 3.2384550564107925e-14, 4.2641805818968735e-13], [4.376353016114493e-15, 0.9999999999999998, -1.4785486292745582e-15, -1.4685929396472818e-13], [-3.241851231905457e-14, 1.9307472287621863e-15, 0.9999999999999997, 1.502233604237141e-12], [0.0, 0.0, 0.0, 1.0]]"
6994,45355,35510,51045,104535,[-50 -55  45],[-45 -20  35],[-75 -15  70],[-55  45  60],2.9558577807620168e-12,2.9913849175500218e-12,4.583000645652646e-12,"[[1.0000000000000002, 3.667967461348286e-14, 7.120547027018222e-14, -1.1150229560242055e-12], [-3.659489936851423e-14, 1.0000000000000002, 9.130122110569043e-15, 3.921589009599728e-12], [-7.088774012231625e-14, -9.325873406851315e-15, 1.0000000000000004, 7.416140171428645e-12], [0.0, 0.0, 0.0, 1.0]]"
6995,45355,35515,51545,154535,[-50 -50  50],[-40 -20  40],[-70 -10  70],[-50  50  50],-3.993234969357218e-07,-8.678395460037791e-07,-1.019941102242683e-06,"[[0.9999999999999996, -1.3393228228562923e-08, -1.6394578170731465e-08, 7.850462293418873e-07], [1.3393228168625194e-08, 0.9999999999999999, -1.4213010222321256e-09, -1.2728114222667913e-06], [1.6394578195022547e-08, 1.4213006466201605e-09, 0.9999999999999999, -1.6413513209470412e-06], [0.0, 0.0, 0.0, 1.0]]"
6996,45355,35520,52045,204535,[-50 -45  55],[-35 -20  45],[-65  -5  70],[-45  55  40],-5.357492227631155e-12,-2.6929569685307797e-12,-2.7569058147491887e-12,"[[0.9999999999999998, -1.8239891304719055e-14, -2.1525426013637105e-14, -3.76270551534968e-12], [1.823221559347723e-14, 0.9999999999999999, -1.1426491280836524e-15, -3.2603685493046797e-12], [2.148281552649678e-14, 1.1657341758564144e-15, 1.0, -3.5352117295899053e-12], [0.0, 0.0, 0.0, 1.0]]"
6997,45355,35525,52545,254535,[-50 -40  60],[-30 -20  50],[-60   0  70],[-40  60  30],-2.1884716261411086e-12,-7.318590178329032e-13,-2.092548356813495e-12,"[[0.9999999999999999, -9.656362828721242e-16, -1.7327458803673183e-14, -1.5917630092861014e-12], [9.79569746943353e-16, 1.0, -2.4477408940202494e-15, -6.888580199555414e-13], [1.73749903353837e-14, 2.3314683517128287e-15, 0.9999999999999998, -2.7839265892686607e-12], [0.0, 0.0, 0.0, 1.0]]"
6998,45355,35530,53045,304535,[-50 -35  65],[-25 -20  55],[-55   5  70],[-35  65  20],8.597567102697212e-13,3.836930773104541e-13,4.973799150320701e-13,"[[0.9999999999999999, 1.0169659470870402e-15, 1.8664572823489833e-15, 7.60243175966846e-13], [-9.5547433225369e-16, 1.0000000000000002, 2.737389705321066e-16, 3.9279165450579353e-13], [-1.8318679906315083e-15, -2.498001805406602e-16, 1.0, 5.707434570765563e-13], [0.0, 0.0, 0.0, 1.0]]"
6999,45355,35540,54045,404535,[-50 -25  75],[-15 -20  65],[-45  15  70],[-25  75   0],-4.689582056016661e-13,-1.7053025658242404e-13,-6.110667527536862e-13,"[[1.0000000000000002, 6.629120988322519e-16, -2.385428030581025e-15, -4.371210843987632e-13], [-6.116589018895829e-16, 1.0000000000000002, -1.4045574983043146e-15, -1.2353247357446543e-13], [2.3869795029440866e-15, 1.6237011735142914e-15, 1.0000000000000002, -7.818565849555562e-13], [0.0, 0.0, 0.0, 1.0]]"
7000,45355,35550,55045,504535,[-50 -15  85],[ -5 -20  75],[-35  25  70],[-15  85 -20],-2.842170943040401e-14,-5.684341886080802e-14,-3.126388037344441e-13,"[[1.0, -1.8503288522389994e-16, -2.831977348054575e-15, 6.306025696287046e-14], [1.8503288522390054e-16, 0.9999999999999999, 8.446918099073368e-18, -5.85468617968577e-14], [2.831977348054575e-15, -2.0122792321330962e-16, 0.9999999999999999, -3.9383082039793257e-13], [0.0, 0.0, 0.0, 1.0]]"
7001,453510,35100,10045,4535,[-45 -60  25],[-55 -15  15],[-80 -25  60],[-60  25  80],-2.1316282072803006e-14,-2.1316282072803006e-14,9.237055564881302e-14,"[[0.9999999999999999, -3.750710481533042e-17, 4.336533505696012e-15, -1.6279179386892365e-13], [4.191747811623027e-17, 1.0000000000000004, 8.418754065496443e-16, -7.061054852861069e-14], [-4.3298697960381105e-15, -1.5543122344752192e-15, 1.0, 3.327723237795176e-13], [0.0, 0.0, 0.0, 1.0]]"
7002,453510,35105,10545,54535,[-45 -55  30],[-50 -15  20],[-75 -20  60],[-55  30  70],-2.913225216616411e-13,-2.0605739337042905e-13,9.947598300641403e-14,"[[0.9999999999999999, -4.617298303570096e-16, 3.505072608473583e-15, -3.8352386584190567e-13], [5.188988143187511e-16, 0.9999999999999997, 9.075734947535626e-16, -2.4438579861783207e-13], [-3.552713678800501e-15, -7.771561172376096e-16, 0.9999999999999999, 2.7629999956424555e-13], [0.0, 0.0, 0.0, 1.0]]"
7003,453510,351015,101545,154535,[-45 -45  40],[-40 -15  30],[-65 -10  60],[-45  40  50],1.6484591469634324e-12,-1.9895196601282805e-13,-2.1742607714259066e-12,"[[1.0, -1.2186429740528111e-14, -4.632530748945478e-14, 3.824525711127145e-12], [1.2249603381742446e-14, 1.0, -1.0999529637025194e-14, -2.797029011867493e-13], [4.6351811278100286e-14, 1.0907941216942163e-14, 1.0, -4.424117682452516e-12], [0.0, 0.0, 0.0, 1.0]]"
7004,453510,351020,102045,204535,[-45 -40  45],[-35 -15  35],[-60  -5  60],[-40  45  40],2.1316282072803006e-14,2.842170943040401e-14,-4.973799150320701e-14,"[[1.0, -1.1944984148189087e-16, 8.405311354255664e-16, 0.0], [1.1944984148189045e-16, 1.0000000000000002, 3.420165359721366e-16, 0.0], [-8.405311354255664e-16, -3.885780586188048e-16, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]"
7005,453510,351025,102545,254535,[-45 -35  50],[-30 -15  40],[-55   0  60],[-35  50  30],-2.4868995751603507e-13,-2.0463630789890885e-12,-1.6200374375330284e-12,"[[1.0000000000000002, -2.997138881500006e-14, -2.7458581929141027e-14, 2.138244385643911e-12], [2.986936319721542e-14, 1.0, -2.067956021748194e-15, -3.082092515717813e-12], [2.736699755701011e-14, 2.1371793224034263e-15, 1.0, -2.738335215365571e-12], [0.0, 0.0, 0.0, 1.0]]"
